total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27779,1,4,11563,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,pyparsing,Qmb3cCVNZQMiMqdC2uGvUiJpRJMTFM5DEkhMpb4qLoWf2Z
131072,47392,1,5,0,1,3,1,218.056640625,217.986328125,72694,17252,7337,85,11914,1280,python-dateutil,QmWTrvDmG7RGgWqAaWKUmLpDhEcZs6emSXq8UyXyw8YMj1
262144,137466,1,3,0,7,3,8,218.056640625,217.986328125,282660,50837,50717,85,23340,2938,matplotlib,QmPdSgg68YUoXqtWPPsygReeuEy29Pc1v8UV6pn86B2117
131072,66919,1,1,0,2,1,9,218.056640625,217.986328125,90041,22998,14567,85,17627,2109,mediapy,QmaopuS2dwaY4PKT5q7ozL91ieLxDXoErCSdmsCXanwAm8
65536,27586,1,5,11632,0,3,0,216.087890625,216.017578125,0,11439,105,85,6137,443,filelock,QmdJ5SavJwoiLMnJmBvRHcdPdctzSi4L1EVZ5Uo141n6Ub
65536,27784,1,7,11319,0,1,0,216.087890625,216.017578125,0,11637,105,85,6137,443,aiohappyeyeballs,QmQdtYH73JsNwkcsTDJSg4gk11WDhvzx38axGZq6unxJS1
65536,27981,1,8,11182,0,2,0,216.087890625,216.017578125,0,11834,105,85,6137,443,frozenlist,QmRJKrYEn8zyXt9AAcJhg8YaH6JvQHtg2917EbWqteafKr
131072,47382,1,7,0,1,1,1,218.056640625,217.986328125,73405,17229,7350,85,11914,1280,aiosignal,QmPtZkz2q4noHYD6jC7VmTqX3q6v7DRPvJAjBwBHEtNjFU
65536,27779,1,8,11272,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,multidict,QmQSDkqit5W4tP1kJju9svwzZHgdqGaJVM9Gd2Zhgv8QwX
65536,27779,1,8,11369,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,propcache,QmYyHvk1k5t2ussaMWoEadMJrFBZB1GH4huAFmJd5Pm67P
131072,79310,1,7,0,3,1,3,218.056640625,217.986328125,142146,28159,21797,85,17627,2109,yarl,QmQ3ng7Z463Sfrj8Hrtg1ga7VdNsTAQJFYmho2C4Wjk8wy
262144,137467,1,6,0,7,1,8,218.056640625,217.986328125,267611,50838,50717,85,23340,2938,aiohttp,QmXp12oM9v9ViLKz2G9t1pMVVF2qhs8E1qFLgZWWE12UsV
131072,47571,1,5,0,1,5,9,218.056640625,217.986328125,54771,17431,7337,85,11914,1280,fsspec,QmUtsnMTpoqWLDp7jq3pYxnH5yf28UZG4z16qBw1wujbjj
131072,47562,1,6,0,1,3,1,218.056640625,217.986328125,74198,17422,7337,85,11914,1280,anyio,QmP8vvHnWTHprjsmSr1hW4nWgwHusiDZaUpMe71aqAePo4
131072,66704,1,6,0,2,1,2,218.056640625,217.986328125,108608,22783,14567,85,17627,2109,httpcore,Qmf6YPQGooNLSwx9DvuVcSWq8menSgTvfJ4oThU7SsD39S
262144,99043,1,5,0,4,2,5,218.056640625,217.986328125,165460,34120,29027,85,23340,2938,httpx,QmayTQBGtxRLmFTTdajgDhkNVXtVDGUbn9YMZ6qKKsu9fd
65536,27786,1,6,11000,0,2,0,216.087890625,216.017578125,0,11639,105,85,6137,443,annotated-doc,QmQNqZfNY4BPpKBf8nhWoVLWeLvemnsreWqBMdhGnt7FBK
131072,47167,1,6,0,1,2,1,218.056640625,217.986328125,74542,17027,7337,85,11914,1280,rich,QmeZDgYpEntFc5zdJPDvzPxJiyEGW3LgjLs6fpV4YenERW
65536,27991,1,6,11529,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,shellingham,Qmf3UMKXzg4uJYxhMuLJHvkx8qMoY2iJYKB1X24f7vDJXB
262144,99043,1,5,0,4,3,5,218.056640625,217.986328125,181529,34120,29027,85,23340,2938,typer,QmciubSYwFzmWJHqunAkz7u7Ch37e9gaDUzzEtEV8rbsem
262144,156812,1,4,0,8,7,26,218.056640625,217.986328125,289052,56411,57947,85,29053,3767,huggingface-hub,QmVmDt2fi9T44sJLsxFUSy6t9C3v7pXeh5qkvoERjAdK2g
65536,28015,1,2,11651,0,3,0,216.087890625,216.017578125,0,11868,105,85,6137,443,opencv-python-headless,QmdfSG4xmSENxtkufXsPVwVjQEu7LaEvWWEXCSaEDhsWTp
65536,27786,1,2,11676,0,2,0,216.087890625,216.017578125,0,11639,105,85,6137,443,sentencepiece,Qma3o2hE6DHpbF3a5vWJ84S68FRWX1cPNv7dAtx91zRHUR
262144,111882,1,1,0,5,1,32,218.056640625,217.986328125,200465,39713,36257,85,23340,2938,mistral-common,QmUsFtthJbMVfxTTW6iNrPpURZ5SMfJmMxSjb5UwnGjcSR
262144,111872,1,1,0,5,1,32,218.056640625,217.986328125,200621,39703,36257,85,23340,2938,mistral-common,QmPaPFkD9drXpviDVkMQY8o8VPW39obWDNwyn4fPYDvv93
65536,27991,1,1,11120,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,myst-parser,QmSK3ARqx17nLjE3LXNdW5knhPQak1Z9z7BTmQcJPXk8MA
