total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
262144,195193,1,2,0,11,1,17,218.056640625,217.986328125,344912,73102,79637,85,29053,3767,ipython,Qmee36DxEMjBupsGTdcW7m4Vgs3wGYLfpqSLeGdz6b1WXo
131072,47606,1,3,0,1,2,1,218.056640625,217.986328125,73156,17466,7337,85,11914,1280,ipython-pygments-lexers,QmNqmF9TEsAEDR8vMegfUA938P6cA2qmG2zsokDGZ4NBGC
262144,195193,1,2,0,11,1,17,218.056640625,217.986328125,340428,73102,79637,85,29053,3767,ipython,QmbwaAHnEgSrXr2wpkB3uCJNxWPdgmUZPgwAPsNqdV7YpQ
262144,182397,1,2,0,10,1,16,218.056640625,217.986328125,307969,67536,72407,85,29053,3767,ipython,QmQkHitQW5vmAasmeZtdfbCH8K2pzNfXY5rLBBCSndxSyu
131072,66746,1,4,0,2,5,2,218.056640625,217.986328125,107616,22825,14567,85,17627,2109,jupyter-core,QmZCdPfHFLQ9shkSGewcAvBYkC5Cmoegvz9L4rngFU5UHk
131072,47562,1,4,0,1,2,2,218.056640625,217.986328125,55651,17422,7337,85,11914,1280,pyzmq,QmPXzZ7yvRofRmUpRzBLuQuYmP4HWyF7UWRWjzZcsA9mTa
65536,27982,1,4,11549,0,2,0,216.087890625,216.017578125,0,11835,105,85,6137,443,tornado,QmSGPhF5Kg2EoPKXbZuZdQKCMLErEnHjsikkMfuGi1SLWV
262144,111872,1,3,0,5,2,9,218.056640625,217.986328125,184292,39703,36257,85,23340,2938,jupyter-client,QmZfXD8mVKXvE2K2GwkNXrKwxB3BCuodXhw98BoNweghA5
65536,27809,1,2,11446,0,1,0,216.087890625,216.017578125,0,11662,105,85,6137,443,nest-asyncio,QmTCa7ZP88zXWAayd4H7fTXhNNhyD9aBw7T3THB7Ag6zia
524288,246382,1,1,0,15,1,36,218.056640625,217.986328125,510693,95355,108557,85,29053,3767,ipykernel,QmREYfyRKc53bUuebtCo3wvfzXgDGgNw3gMDzvqhi8Tye2
65536,27779,1,2,11766,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,httpx-sse,QmYk1DALbWEi1xiMnsevQaivvKnkqoA4CJTDTX17tRxnP8
131072,79730,1,2,0,3,1,6,218.056640625,217.986328125,108742,28579,21797,85,17627,2109,pydantic-settings,QmUkXw69DUWCfCFbePreZeVuyuzaDJ5RCXGbFTbD4Mcr1T
65536,27602,1,2,10813,0,1,0,216.087890625,216.017578125,0,11455,105,85,6137,443,python-multipart,QmfJipCVJKXxh5H9JntiJCSqsjK2UpUxTdCHbeatpkNhMS
131072,66918,1,3,0,2,2,4,218.056640625,217.986328125,90943,22997,14567,85,17627,2109,starlette,QmcP8zFtwjKbHfjby6cgGdkg239JGPStMPuZKh5d3AFQNS
131072,66749,1,2,0,2,1,5,218.056640625,217.986328125,73976,22802,14593,85,17627,2109,sse-starlette,QmQwJa4yhHywqXVXEdyjddPxPKkTkCq7xeuYeovwyFXR2J
524288,233588,1,1,0,14,1,39,218.056640625,217.986328125,419976,89791,101327,85,29053,3767,mcp,QmSgayeem4Pc4ZCXXkWw6JaNxPyTGbPRSGiah5H36vaFZ3
